ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0034446,substrate adhesion-dependent cell spreading,Mar-90,100/18614,0.012613528,0.030794137,0.015080501,5295/387/673,3
GO:0007565,female pregnancy,Apr-90,187/18614,0.012894163,0.031454998,0.015404138,207/2099/4221/639,4
GO:0043255,regulation of carbohydrate biosynthetic process,Mar-90,101/18614,0.012954976,0.031579001,0.015464864,207/208/6794,3
GO:0002068,glandular epithelial cell development,Feb-90,36/18614,0.013091091,0.031763965,0.015555445,207/1021,2
GO:0035520,monoubiquitinated protein deubiquitination,Feb-90,36/18614,0.013091091,0.031763965,0.015555445,8239/171023,2
GO:0046320,regulation of fatty acid oxidation,Feb-90,36/18614,0.013091091,0.031763965,0.015555445,207/208,2
GO:0048730,epidermis morphogenesis,Feb-90,36/18614,0.013091091,0.031763965,0.015555445,2263/4851,2
GO:0060218,hematopoietic stem cell differentiation,Feb-90,36/18614,0.013091091,0.031763965,0.015555445,7157/1021,2
GO:0070873,regulation of glycogen metabolic process,Feb-90,36/18614,0.013091091,0.031763965,0.015555445,207/208,2
GO:0002040,sprouting angiogenesis,Apr-90,188/18614,0.013126876,0.031826387,0.015586014,207/55294/387/4851,4
GO:0042472,inner ear morphogenesis,Mar-90,102/18614,0.013301685,0.032225521,0.015781478,2625/6926/2263,3
GO:0002700,regulation of production of molecular mediator of immune response,Apr-90,189/18614,0.013362259,0.032322772,0.015829104,2625/7494/4292/4436,4
GO:0071466,cellular response to xenobiotic stimulus,Apr-90,189/18614,0.013362259,0.032322772,0.015829104,7157/4609/5925/673,4
GO:0051495,positive regulation of cytoskeleton organization,Apr-90,190/18614,0.013600321,0.032873504,0.016098808,387/1027/673/3265,4
GO:0150115,cell-substrate junction organization,Mar-90,103/18614,0.013653666,0.032926981,0.016124997,5728/5295/387,3
GO:1902882,regulation of response to oxidative stress,Mar-90,103/18614,0.013653666,0.032926981,0.016124997,207/55294/27086,3
GO:1903076,regulation of protein localization to plasma membrane,Mar-90,103/18614,0.013653666,0.032926981,0.016124997,207/5295/1956,3
GO:0009303,rRNA transcription,Feb-90,37/18614,0.013796065,0.032943962,0.016133313,7157/6597,2
GO:0044319,"wound healing, spreading of cells",Feb-90,37/18614,0.013796065,0.032943962,0.016133313,5728/387,2
GO:0045746,negative regulation of Notch signaling pathway,Feb-90,37/18614,0.013796065,0.032943962,0.016133313,207/55294,2
GO:0045920,negative regulation of exocytosis,Feb-90,37/18614,0.013796065,0.032943962,0.016133313,4851/673,2
GO:0048854,brain morphogenesis,Feb-90,37/18614,0.013796065,0.032943962,0.016133313,5728/4763,2
GO:0055023,positive regulation of cardiac muscle tissue growth,Feb-90,37/18614,0.013796065,0.032943962,0.016133313,2263/4851,2
GO:0060323,head morphogenesis,Feb-90,37/18614,0.013796065,0.032943962,0.016133313,5156/673,2
GO:0070536,protein K63-linked deubiquitination,Feb-90,37/18614,0.013796065,0.032943962,0.016133313,672/8239,2
GO:0090505,epiboly involved in wound healing,Feb-90,37/18614,0.013796065,0.032943962,0.016133313,5728/387,2
GO:1902745,positive regulation of lamellipodium organization,Feb-90,37/18614,0.013796065,0.032943962,0.016133313,5290/5295,2
GO:1903146,regulation of autophagy of mitochondrion,Feb-90,37/18614,0.013796065,0.032943962,0.016133313,7157/55294,2
GO:1904358,positive regulation of telomere maintenance via telomere lengthening,Feb-90,37/18614,0.013796065,0.032943962,0.016133313,545/472,2
GO:2000279,negative regulation of DNA biosynthetic process,Feb-90,37/18614,0.013796065,0.032943962,0.016133313,7157/4221,2
GO:0050773,regulation of dendrite development,Mar-90,104/18614,0.01401093,0.033431812,0.016372223,387/1523/6794,3
GO:0000578,embryonic axis specification,Feb-90,38/18614,0.01451719,0.034406284,0.016849441,6926/4089,2
GO:0002335,mature B cell differentiation,Feb-90,38/18614,0.01451719,0.034406284,0.016849441,4853/7494,2
GO:0032885,regulation of polysaccharide biosynthetic process,Feb-90,38/18614,0.01451719,0.034406284,0.016849441,207/208,2
GO:0033028,myeloid cell apoptotic process,Feb-90,38/18614,0.01451719,0.034406284,0.016849441,1029/4763,2
GO:0033260,nuclear DNA replication,Feb-90,38/18614,0.01451719,0.034406284,0.016849441,675/546,2
GO:0043368,positive T cell selection,Feb-90,38/18614,0.01451719,0.034406284,0.016849441,6794/673,2
GO:0045191,regulation of isotype switching,Feb-90,38/18614,0.01451719,0.034406284,0.016849441,4292/4436,2
GO:0051385,response to mineralocorticoid,Feb-90,38/18614,0.01451719,0.034406284,0.016849441,595/3480,2
GO:0090504,epiboly,Feb-90,38/18614,0.01451719,0.034406284,0.016849441,5728/387,2
GO:0043433,negative regulation of DNA-binding transcription factor activity,Apr-90,194/18614,0.014579571,0.034502441,0.016896531,5925/1029/2099/4221,4
GO:0045664,regulation of neuron differentiation,Apr-90,194/18614,0.014579571,0.034502441,0.016896531,2260/3169/387/4851,4
GO:0051056,regulation of small GTPase mediated signal transduction,May-90,298/18614,0.014804506,0.035008563,0.017144389,4763/3845/4853/4851/80243,5
GO:0043488,regulation of mRNA stability,Apr-90,195/18614,0.014831182,0.035019299,0.017149647,207/4292/677/4849,4
GO:0120032,regulation of plasma membrane bounded cell projection assembly,Apr-90,195/18614,0.014831182,0.035019299,0.017149647,5290/5295/324/3265,4
GO:0032526,response to retinoic acid,Mar-90,107/18614,0.015114519,0.035661698,0.017464242,2263/472/171023,3
GO:0030279,negative regulation of ossification,Feb-90,39/18614,0.015254296,0.035804594,0.017534221,54880/4851,2
GO:0032350,regulation of hormone metabolic process,Feb-90,39/18614,0.015254296,0.035804594,0.017534221,2625/3480,2
GO:0036297,interstrand cross-link repair,Feb-90,39/18614,0.015254296,0.035804594,0.017534221,545/2072,2
GO:0042307,positive regulation of protein import into nucleus,Feb-90,39/18614,0.015254296,0.035804594,0.017534221,999/5295,2
GO:0045616,regulation of keratinocyte differentiation,Feb-90,39/18614,0.015254296,0.035804594,0.017534221,4851/677,2
GO:0046329,negative regulation of JNK cascade,Feb-90,39/18614,0.015254296,0.035804594,0.017534221,9611/4221,2
GO:0046621,negative regulation of organ growth,Feb-90,39/18614,0.015254296,0.035804594,0.017534221,5728/27086,2
GO:0006403,RNA localization,Apr-90,197/18614,0.015342628,0.035958574,0.017609628,29072/545/472/677,4
GO:0060491,regulation of cell projection assembly,Apr-90,197/18614,0.015342628,0.035958574,0.017609628,5290/5295/324/3265,4
GO:0032231,regulation of actin filament bundle assembly,Mar-90,108/18614,0.015493011,0.036284149,0.017769069,5295/387/673,3
GO:0018107,peptidyl-threonine phosphorylation,Mar-90,109/18614,0.015876831,0.037073279,0.018155522,207/8312/6794,3
GO:0030038,contractile actin filament bundle assembly,Mar-90,109/18614,0.015876831,0.037073279,0.018155522,5295/387/673,3
GO:0043149,stress fiber assembly,Mar-90,109/18614,0.015876831,0.037073279,0.018155522,5295/387/673,3
GO:0060840,artery development,Mar-90,109/18614,0.015876831,0.037073279,0.018155522,4763/4851/639,3
GO:0010762,regulation of fibroblast migration,Feb-90,40/18614,0.016007216,0.037240317,0.018237323,207/673,2
GO:0016233,telomere capping,Feb-90,40/18614,0.016007216,0.037240317,0.018237323,472/2072,2
GO:0035136,forelimb morphogenesis,Feb-90,40/18614,0.016007216,0.037240317,0.018237323,6926/546,2
GO:0042092,type 2 immune response,Feb-90,40/18614,0.016007216,0.037240317,0.018237323,2625/4221,2
GO:1901532,regulation of hematopoietic progenitor cell differentiation,Feb-90,40/18614,0.016007216,0.037240317,0.018237323,1021/4851,2
GO:0006368,transcription elongation by RNA polymerase II,Mar-90,110/18614,0.016265987,0.037814536,0.01851853,9439/29072/8312,3
GO:0001935,endothelial cell proliferation,Apr-90,201/18614,0.01639867,0.038095001,0.018655879,2260/207/4763/4893,4
GO:0046651,lymphocyte proliferation,May-90,306/18614,0.016419875,0.038116277,0.018666298,7157/2064/896/472/868,5
GO:0006367,transcription initiation at RNA polymerase II promoter,Mar-90,111/18614,0.016660487,0.038618154,0.018912078,7157/2099/9439,3
GO:2001252,positive regulation of chromosome organization,Mar-90,111/18614,0.016660487,0.038618154,0.018912078,545/472/546,3
GO:0031062,positive regulation of histone methylation,Feb-90,41/18614,0.016775783,0.038771787,0.018987315,672/4089,2
GO:0032965,regulation of collagen biosynthetic process,Feb-90,41/18614,0.016775783,0.038771787,0.018987315,861/4851,2
GO:0060421,positive regulation of heart growth,Feb-90,41/18614,0.016775783,0.038771787,0.018987315,2263/4851,2
GO:1990000,amyloid fibril formation,Feb-90,41/18614,0.016775783,0.038771787,0.018987315,4193/8239,2
GO:0042177,negative regulation of protein catabolic process,Mar-90,112/18614,0.017060336,0.039400659,0.019295286,1956/8239/4089,3
GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,Apr-90,204/18614,0.017219984,0.039711391,0.019447457,4609/207/387/841,4
GO:1902075,cellular response to salt,Apr-90,204/18614,0.017219984,0.039711391,0.019447457,5290/999/1027/673,4
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,May-90,311/18614,0.017487037,0.040231213,0.019702025,2625/4292/4851/4436/3265,5
GO:0000302,response to reactive oxygen species,Apr-90,205/18614,0.017499377,0.040231213,0.019702025,207/1956/27086/5156,4
GO:0002714,positive regulation of B cell mediated immunity,Feb-90,42/18614,0.017559831,0.040231213,0.019702025,4292/4436,2
GO:0002891,positive regulation of immunoglobulin mediated immune response,Feb-90,42/18614,0.017559831,0.040231213,0.019702025,4292/4436,2
GO:0007595,lactation,Feb-90,42/18614,0.017559831,0.040231213,0.019702025,595/7494,2
GO:0010591,regulation of lamellipodium assembly,Feb-90,42/18614,0.017559831,0.040231213,0.019702025,5290/5295,2
GO:0014912,negative regulation of smooth muscle cell migration,Feb-90,42/18614,0.017559831,0.040231213,0.019702025,4763/387,2
GO:0043551,regulation of phosphatidylinositol 3-kinase activity,Feb-90,42/18614,0.017559831,0.040231213,0.019702025,5295/5156,2
GO:0050999,regulation of nitric-oxide synthase activity,Feb-90,42/18614,0.017559831,0.040231213,0.019702025,207/1956,2
GO:2000241,regulation of reproductive process,Apr-90,206/18614,0.017781596,0.040709819,0.019936407,2099/1027/4851/6794,4
GO:0032943,mononuclear cell proliferation,May-90,313/18614,0.017926507,0.041011908,0.020084346,7157/2064/896/472/868,5
GO:0043487,regulation of RNA stability,Apr-90,207/18614,0.018066647,0.041272832,0.020212126,207/4292/677/4849,4
GO:0044703,multi-organism reproductive process,Apr-90,207/18614,0.018066647,0.041272832,0.020212126,207/2099/4221/639,4
GO:0030198,extracellular matrix organization,May-90,314/18614,0.018148967,0.041430974,0.020289571,5925/4763/861/5156/4851,5
GO:0008608,attachment of spindle microtubules to kinetochore,Feb-90,43/18614,0.018359197,0.041670372,0.020406809,5925/324,2
GO:0010463,mesenchymal cell proliferation,Feb-90,43/18614,0.018359197,0.041670372,0.020406809,4609/2263,2
GO:0016601,Rac protein signal transduction,Feb-90,43/18614,0.018359197,0.041670372,0.020406809,4763/3845,2
GO:0031670,cellular response to nutrient,Feb-90,43/18614,0.018359197,0.041670372,0.020406809,1030/7494,2
GO:0033574,response to testosterone,Feb-90,43/18614,0.018359197,0.041670372,0.020406809,3480/27086,2
GO:0044786,cell cycle DNA replication,Feb-90,43/18614,0.018359197,0.041670372,0.020406809,675/546,2
GO:0048713,regulation of oligodendrocyte differentiation,Feb-90,43/18614,0.018359197,0.041670372,0.020406809,4763/4851,2
GO:0071548,response to dexamethasone,Feb-90,43/18614,0.018359197,0.041670372,0.020406809,5290/3480,2
GO:0043062,extracellular structure organization,May-90,315/18614,0.01837325,0.041672375,0.02040779,5925/4763/861/5156/4851,5
GO:0048167,regulation of synaptic plasticity,Apr-90,209/18614,0.018645279,0.042259071,0.020695107,4763/3845/673/3265,4
GO:0006979,response to oxidative stress,Jun-90,434/18614,0.018698432,0.042322382,0.020726111,7157/207/55294/1956/27086/5156,6
GO:0010633,negative regulation of epithelial cell migration,Mar-90,116/18614,0.018713341,0.042322382,0.020726111,5728/387/4851,3
GO:0042752,regulation of circadian rhythm,Mar-90,116/18614,0.018713341,0.042322382,0.020726111,7157/55294/8239,3
GO:0045229,external encapsulating structure organization,May-90,317/18614,0.01882731,0.042549722,0.020837444,5925/4763/861/5156/4851,5
GO:0046474,glycerophospholipid biosynthetic process,Apr-90,210/18614,0.018938875,0.042771306,0.020945959,5290/5728/5295/472,4
GO:0001709,cell fate determination,Feb-90,44/18614,0.019173717,0.043117015,0.021115259,2625/4853,2
GO:0002347,response to tumor cell,Feb-90,44/18614,0.019173717,0.043117015,0.021115259,4853/4851,2
GO:0032881,regulation of polysaccharide metabolic process,Feb-90,44/18614,0.019173717,0.043117015,0.021115259,207/208,2
GO:0032924,activin receptor signaling pathway,Feb-90,44/18614,0.019173717,0.043117015,0.021115259,4089/4221,2
GO:0090051,negative regulation of cell migration involved in sprouting angiogenesis,Feb-90,44/18614,0.019173717,0.043117015,0.021115259,387/4851,2
GO:1903539,protein localization to postsynaptic membrane,Feb-90,44/18614,0.019173717,0.043117015,0.021115259,2064/3265,2
GO:0006401,RNA catabolic process,May-90,319/18614,0.019288733,0.043344852,0.021226836,207/472/4292/677/4849,5
GO:0002377,immunoglobulin production,Apr-90,212/18614,0.019534663,0.043835231,0.021466984,7494/4292/4436/5395,4
GO:0061013,regulation of mRNA catabolic process,Apr-90,212/18614,0.019534663,0.043835231,0.021466984,207/4292/677/4849,4
GO:0030510,regulation of BMP signaling pathway,Mar-90,118/18614,0.019572076,0.043856975,0.021477632,4853/4089/4851,3
GO:0035967,cellular response to topologically incorrect protein,Mar-90,118/18614,0.019572076,0.043856975,0.021477632,595/5295/7494,3
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,Jun-90,439/18614,0.019660607,0.044024176,0.021559514,207/55294/4193/8239/8312/324,6
GO:0042098,T cell proliferation,Apr-90,213/18614,0.019836871,0.044387453,0.021737418,7157/2064/896/868,4
GO:0005978,glycogen biosynthetic process,Feb-90,45/18614,0.02000323,0.044490587,0.021787925,207/208,2
GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,Feb-90,45/18614,0.02000323,0.044490587,0.021787925,207/55294,2
GO:0009250,glucan biosynthetic process,Feb-90,45/18614,0.02000323,0.044490587,0.021787925,207/208,2
GO:0031295,T cell costimulation,Feb-90,45/18614,0.02000323,0.044490587,0.021787925,5290/207,2
GO:0048483,autonomic nervous system development,Feb-90,45/18614,0.02000323,0.044490587,0.021787925,2625/4763,2
GO:0061098,positive regulation of protein tyrosine kinase activity,Feb-90,45/18614,0.02000323,0.044490587,0.021787925,55294/2065,2
GO:0062237,protein localization to postsynapse,Feb-90,45/18614,0.02000323,0.044490587,0.021787925,2064/3265,2
GO:1902116,negative regulation of organelle assembly,Feb-90,45/18614,0.02000323,0.044490587,0.021787925,672/4089,2
GO:0018210,peptidyl-threonine modification,Mar-90,119/18614,0.020009515,0.044490587,0.021787925,207/8312/6794,3
GO:0045216,cell-cell junction organization,Apr-90,214/18614,0.020141962,0.04475363,0.021916742,80139/999/387/324,4
GO:0042180,cellular ketone metabolic process,Apr-90,216/18614,0.020760827,0.046030515,0.022542058,207/9611/208/672,4
GO:0044706,multi-multicellular organism process,Apr-90,216/18614,0.020760827,0.046030515,0.022542058,207/2099/4221/639,4
GO:0010712,regulation of collagen metabolic process,Feb-90,46/18614,0.020847575,0.046030515,0.022542058,861/4851,2
GO:0010830,regulation of myotube differentiation,Feb-90,46/18614,0.020847575,0.046030515,0.022542058,7494/4851,2
GO:0016574,histone ubiquitination,Feb-90,46/18614,0.020847575,0.046030515,0.022542058,675/672,2
GO:0032467,positive regulation of cytokinesis,Feb-90,46/18614,0.020847575,0.046030515,0.022542058,3480/387,2
GO:0035272,exocrine system development,Feb-90,46/18614,0.020847575,0.046030515,0.022542058,1956/2263,2
GO:0045910,negative regulation of DNA recombination,Feb-90,46/18614,0.020847575,0.046030515,0.022542058,4292/4436,2
GO:0070266,necroptotic process,Feb-90,46/18614,0.020847575,0.046030515,0.022542058,7157/841,2
GO:0043500,muscle adaptation,Mar-90,121/18614,0.020900549,0.046115297,0.022583578,27086/4089/4851,3
GO:0072676,lymphocyte migration,Mar-90,122/18614,0.021354148,0.047083292,0.023057624,2625/207/387,3
GO:0002440,production of molecular mediator of immune response,May-90,328/18614,0.021457401,0.047278006,0.023152979,2625/7494/4292/4436/5395,5
GO:0001754,eye photoreceptor cell differentiation,Feb-90,47/18614,0.021706593,0.047529176,0.023275982,4851/639,2
GO:0016578,histone deubiquitination,Feb-90,47/18614,0.021706593,0.047529176,0.023275982,672/171023,2
GO:0031294,lymphocyte costimulation,Feb-90,47/18614,0.021706593,0.047529176,0.023275982,5290/207,2
GO:0032369,negative regulation of lipid transport,Feb-90,47/18614,0.021706593,0.047529176,0.023275982,207/208,2
GO:0045646,regulation of erythrocyte differentiation,Feb-90,47/18614,0.021706593,0.047529176,0.023275982,1021/677,2
